"test"," time-1462580525"," time-1463175222","range"
"Tests/Benchmarks/hscolour/Language/Haskell/HsColour/TTY.hs"," 1.1365"," 1.1312","0"
"Tests/Benchmarks/hscolour/Setup.hs"," 0.7075"," 0.7381","0"
"Tests/Benchmarks/icfp_neg/Composition.hs"," 0.8425"," 0.8709","0"
"Tests/Benchmarks/icfp_neg/DBMovies.hs"," 3.6141"," 3.7073","0"
"Tests/Benchmarks/icfp_neg/IfM.hs"," 5.1471"," 5.8415","0"
"Tests/Benchmarks/icfp_neg/Records.hs"," 0.8419"," 0.8576","0"
"Tests/Benchmarks/icfp_neg/TestM.hs"," 0.8845"," 0.9055","0"
"Tests/Benchmarks/icfp_neg/WhileM.hs"," 1.1374"," 1.2369","0"
"Tests/Benchmarks/icfp_pos/Append.hs"," 1.0370"," 1.1225","0"
"Tests/Benchmarks/icfp_pos/CompareConstraints.hs"," 1.1438"," 1.1962","0"
"Tests/Benchmarks/icfp_pos/Composition.hs"," 0.8499"," 0.8756","0"
"Tests/Benchmarks/icfp_pos/CopyRec.hs"," 16.2289"," 15.8345","0"
"Tests/Benchmarks/icfp_pos/DBMovies.hs"," 4.0305"," 4.0810","0"
"Tests/Benchmarks/icfp_pos/Filter.lhs"," 0.9800"," 0.9865","0"
"Tests/Benchmarks/icfp_pos/FindRec.hs"," 8.9019"," 8.8446","0"
"Tests/Benchmarks/icfp_pos/FoldAbs.hs"," 4.8517"," 5.1555","0"
"Tests/Benchmarks/icfp_pos/FoldL.hs"," 5.1710"," 5.4424","0"
"Tests/Benchmarks/icfp_pos/ICFP15.lhs"," 1.5533"," 1.6548","0"
"Tests/Benchmarks/icfp_pos/IfM.hs"," 5.0953"," 5.3661","0"
"Tests/Benchmarks/icfp_pos/IfM2.hs"," 3.0492"," 3.2683","0"
"Tests/Benchmarks/icfp_pos/Incr-elim.hs"," 0.8710"," 0.9909","0"
"Tests/Benchmarks/icfp_pos/Incr.hs"," 0.9888"," 1.0211","0"
"Tests/Benchmarks/icfp_pos/Overview.lhs"," 6.0587"," 6.1984","0"
"Tests/Benchmarks/icfp_pos/Privileges.hs"," 0.7326"," 0.7616","0"
"Tests/Benchmarks/icfp_pos/TestM.hs"," 0.7240"," 0.7572","0"
"Tests/Benchmarks/icfp_pos/TwiceM.hs"," 5.8141"," 5.9998","0"
"Tests/Benchmarks/icfp_pos/WhileM.hs"," 0.9205"," 0.9189","0"
"Tests/Benchmarks/icfp_pos/WhileTest.hs"," 1.0173"," 1.0479","0"
"Tests/Benchmarks/icfp_pos/dropwhile.hs"," 0.8640"," 0.8829","0"
"Tests/Benchmarks/text/Data/Text/Array.hs"," 1.7552"," 1.7703","0"
"Tests/Benchmarks/text/Data/Text/Foreign.hs"," 3.1733"," 3.3420","0"
"Tests/Benchmarks/text/Data/Text/Fusion.hs"," 21.5058"," 21.8294","0"
"Tests/Benchmarks/text/Data/Text/Fusion/Size.hs"," 1.6748"," 1.8858","0"
"Tests/Benchmarks/text/Data/Text/Internal.hs"," 3.9795"," 3.9791","0"
"Tests/Benchmarks/text/Data/Text/Lazy/Builder.hs"," 16.1850"," 16.6088","0"
"Tests/Benchmarks/text/Data/Text/Lazy/Encoding.hs"," 13.1258"," 12.9045","0"
"Tests/Benchmarks/text/Data/Text/Lazy/Fusion.hs"," 8.3652"," 8.6566","0"
"Tests/Benchmarks/text/Data/Text/Lazy/Internal.hs"," 5.0826"," 5.2354","0"
"Tests/Benchmarks/text/Data/Text/Private.hs"," 2.2493"," 2.3065","0"
"Tests/Benchmarks/text/Data/Text/Search.hs"," 12.8558"," 13.5542","0"
"Tests/Benchmarks/text/Data/Text/Unsafe.hs"," 2.8610"," 3.0271","0"
"Tests/Benchmarks/text/Data/Text/UnsafeChar.hs"," 3.7855"," 3.8402","0"
"Tests/Benchmarks/text/Setup.lhs"," 1.4109"," 1.0767","0"
"Tests/Benchmarks/vect-algs/Data/Vector/Algorithms/Combinators.hs"," 0.7115"," 0.7574","0"
"Tests/Benchmarks/vect-algs/Data/Vector/Algorithms/Common.hs"," 1.0665"," 1.1672","0"
"Tests/Benchmarks/vect-algs/Data/Vector/Algorithms/Insertion.hs"," 1.3704"," 1.3879","0"
"Tests/Benchmarks/vect-algs/Data/Vector/Algorithms/Intro.hs"," 6.9406"," 7.2033","0"
"Tests/Benchmarks/vect-algs/Data/Vector/Algorithms/Optimal.hs"," 7.0432"," 7.7343","0"
"Tests/Benchmarks/vect-algs/Data/Vector/Algorithms/Radix.hs"," 2.7923"," 3.0635","0"
"Tests/Benchmarks/vect-algs/Data/Vector/Algorithms/Termination.hs"," 0.9729"," 1.0673","0"
"Tests/Benchmarks/vect-algs/Setup.lhs"," 1.1730"," 1.2515","0"
"Tests/Unit/crash/AbsRef.hs"," 0.8573"," 0.6484","0"
"Tests/Unit/crash/Assume.hs"," 0.7036"," 0.6578","0"
"Tests/Unit/crash/Assume1.hs"," 0.6973"," 0.6570","0"
"Tests/Unit/crash/Ast.hs"," 0.7110"," 0.6996","0"
"Tests/Unit/crash/BadExprArg.hs"," 0.6657"," 0.6408","0"
"Tests/Unit/crash/BadPragma0.hs"," 0.3815"," 0.3898","0"
"Tests/Unit/crash/BadPragma1.hs"," 0.3918"," 0.3789","0"
"Tests/Unit/crash/BadPragma2.hs"," 0.4173"," 0.3794","0"
"Tests/Unit/crash/BadSyn1.hs"," 0.6858"," 0.6036","0"
"Tests/Unit/crash/BadSyn2.hs"," 0.8681"," 0.7303","0"
"Tests/Unit/crash/BadSyn3.hs"," 0.6292"," 0.6519","0"
"Tests/Unit/crash/BadSyn4.hs"," 0.6347"," 0.7476","0"
"Tests/Unit/crash/CyclicExprAlias0.hs"," 0.7455"," 0.8904","0"
"Tests/Unit/crash/CyclicExprAlias1.hs"," 0.7896"," 0.7761","0"
"Tests/Unit/crash/CyclicExprAlias2.hs"," 0.7905"," 0.8072","0"
"Tests/Unit/crash/CyclicExprAlias3.hs"," 0.6998"," 0.6427","0"
"Tests/Unit/crash/CyclicPredAlias0.hs"," 0.6159"," 0.7416","0"
"Tests/Unit/crash/CyclicPredAlias1.hs"," 0.5976"," 0.8122","0"
"Tests/Unit/crash/CyclicPredAlias2.hs"," 0.7405"," 0.7191","0"
"Tests/Unit/crash/CyclicPredAlias3.hs"," 0.6564"," 0.5894","0"
"Tests/Unit/crash/CyclicTypeAlias0.hs"," 0.5745"," 0.6337","0"
"Tests/Unit/crash/CyclicTypeAlias1.hs"," 0.5971"," 0.6326","0"
"Tests/Unit/crash/CyclicTypeAlias2.hs"," 0.5883"," 0.6661","0"
"Tests/Unit/crash/CyclicTypeAlias3.hs"," 0.5705"," 0.8474","0"
"Tests/Unit/crash/FunRef1.hs"," 0.6525"," 0.7355","0"
"Tests/Unit/crash/FunRef2.hs"," 0.6536"," 1.0977","0"
"Tests/Unit/crash/HaskellMeasure.hs"," 0.6146"," 0.6188","0"
"Tests/Unit/crash/HigherOrder.hs"," 0.6374"," 0.6908","0"
"Tests/Unit/crash/LocalHole.hs"," 0.6734"," 0.6494","0"
"Tests/Unit/crash/LocalTermExpr.hs"," 0.6758"," 0.6490","0"
"Tests/Unit/crash/Mismatch.hs"," 0.6438"," 0.6546","0"
"Tests/Unit/crash/MultipleRecordSelectors.hs"," 0.6499"," 0.6811","0"
"Tests/Unit/crash/Qualif.hs"," 0.6772"," 0.6775","0"
"Tests/Unit/crash/RClass.hs"," 0.6643"," 0.6956","0"
"Tests/Unit/crash/T649.hs"," 0.6714"," 0.6888","0"
"Tests/Unit/crash/T691.hs"," 0.3838"," 0.3826","0"
"Tests/Unit/crash/Unbound.hs"," 0.6585"," 0.6514","0"
"Tests/Unit/crash/errmsg-dc-num.hs"," 0.6550"," 0.7039","0"
"Tests/Unit/crash/errmsg-dc-type.hs"," 0.6385"," 0.6533","0"
"Tests/Unit/crash/errmsg-mismatch.hs"," 0.6581"," 0.7222","0"
"Tests/Unit/crash/funref.hs"," 0.6751"," 0.7499","0"
"Tests/Unit/crash/hole-crash1.hs"," 0.6453"," 0.6743","0"
"Tests/Unit/crash/hole-crash2.hs"," 0.6071"," 0.5739","0"
"Tests/Unit/crash/hole-crash3.hs"," 0.6306"," 0.5995","0"
"Tests/Unit/crash/issue594.hs"," 0.6514"," 0.6215","0"
"Tests/Unit/crash/num-float-error.hs"," 0.6597"," 0.6628","0"
"Tests/Unit/crash/num-float-error1.hs"," 0.6533"," 0.6243","0"
"Tests/Unit/crash/predparams.hs"," 0.6148"," 0.5925","0"
"Tests/Unit/crash/typeAliasDup.hs"," 0.7039"," 0.6731","0"
"Tests/Unit/error/crash/TerminationExpr.hs"," 0.7385"," 0.7199","0"
"Tests/Unit/error/crash/TerminationExpr1.hs"," 0.8753"," 0.7590","0"
"Tests/Unit/neg/AbsApp.hs"," 0.7236"," 0.6915","0"
"Tests/Unit/neg/Ast.hs"," 0.7312"," 0.7219","0"
"Tests/Unit/neg/AutoSize.hs"," 0.6847"," 0.7179","0"
"Tests/Unit/neg/AutoTerm.hs"," 0.6996"," 0.7116","0"
"Tests/Unit/neg/AutoTerm1.hs"," 0.7150"," 0.7106","0"
"Tests/Unit/neg/BadHMeas.hs"," 0.6922"," 0.7251","0"
"Tests/Unit/neg/Baz.hs"," 0.7232"," 0.7174","0"
"Tests/Unit/neg/BigNum.hs"," 0.6869"," 0.6787","0"
"Tests/Unit/neg/Books.hs"," 0.7527"," 0.7463","0"
"Tests/Unit/neg/CastedTotality.hs"," 0.7359"," 0.7444","0"
"Tests/Unit/neg/Class1.hs"," 0.8845"," 0.8863","0"
"Tests/Unit/neg/Class2.hs"," 0.7606"," 0.7623","0"
"Tests/Unit/neg/Class3.hs"," 0.7414"," 0.7468","0"
"Tests/Unit/neg/Class4.hs"," 0.7185"," 0.7311","0"
"Tests/Unit/neg/Class5.hs"," 0.6889"," 0.7063","0"
"Tests/Unit/neg/CompareConstraints.hs"," 1.2517"," 1.2089","0"
"Tests/Unit/neg/Constraints.hs"," 0.7211"," 0.7303","0"
"Tests/Unit/neg/ConstraintsAppend.hs"," 1.3149"," 1.3196","0"
"Tests/Unit/neg/Eval.hs"," 0.9271"," 0.8437","0"
"Tests/Unit/neg/Even.hs"," 0.9582"," 0.7039","0"
"Tests/Unit/neg/FunSoundness.hs"," 0.7136"," 0.6839","0"
"Tests/Unit/neg/GADTs.hs"," 0.6887"," 0.7276","0"
"Tests/Unit/neg/GeneralizedTermination.hs"," 0.7566"," 0.7589","0"
"Tests/Unit/neg/Gradual.hs"," 0.6900"," 0.7184","0"
"Tests/Unit/neg/HasElem.hs"," 0.7434"," 0.7344","0"
"Tests/Unit/neg/HigherOrder.hs"," 0.7817"," 0.6901","0"
"Tests/Unit/neg/HolesTop.hs"," 0.9127"," 0.7212","0"
"Tests/Unit/neg/LazyWhere.hs"," 0.9225"," 0.7267","0"
"Tests/Unit/neg/LazyWhere1.hs"," 0.8003"," 0.7303","0"
"Tests/Unit/neg/LiquidClass.hs"," 0.7203"," 0.7039","0"
"Tests/Unit/neg/LiquidClass1.hs"," 0.7092"," 0.6964","0"
"Tests/Unit/neg/ListConcat.hs"," 0.7548"," 0.7506","0"
"Tests/Unit/neg/ListElem.hs"," 0.7397"," 0.7270","0"
"Tests/Unit/neg/ListISort-LType.hs"," 0.9603"," 0.9118","0"
"Tests/Unit/neg/ListISort.hs"," 1.4745"," 1.4149","0"
"Tests/Unit/neg/ListKeys.hs"," 0.7417"," 0.7246","0"
"Tests/Unit/neg/ListMSort.hs"," 3.0937"," 2.5944","0"
"Tests/Unit/neg/ListQSort.hs"," 1.1796"," 1.2505","0"
"Tests/Unit/neg/ListRange.hs"," 0.8867"," 0.8129","0"
"Tests/Unit/neg/LocalSpec.hs"," 0.7284"," 0.7468","0"
"Tests/Unit/neg/MeasureContains.hs"," 0.8477"," 0.7485","0"
"Tests/Unit/neg/MeasureDups.hs"," 0.9041"," 0.7674","0"
"Tests/Unit/neg/MergeSort.hs"," 2.3962"," 2.2934","0"
"Tests/Unit/neg/MultipleInvariants.hs"," 0.7557"," 0.7133","0"
"Tests/Unit/neg/NoExhaustiveGuardsError.hs"," 1.0346"," 0.6785","0"
"Tests/Unit/neg/NoMethodBindingError.hs"," 0.9186"," 0.6995","0"
"Tests/Unit/neg/PairMeasure.hs"," 0.7136"," 0.7215","0"
"Tests/Unit/neg/Propability.hs"," 0.9722"," 0.9833","0"
"Tests/Unit/neg/Propability0.hs"," 0.7573"," 0.7706","0"
"Tests/Unit/neg/RG.hs"," 1.0699"," 1.0762","0"
"Tests/Unit/neg/RecQSort.hs"," 0.9479"," 0.9517","0"
"Tests/Unit/neg/RecSelector.hs"," 0.6860"," 0.6959","0"
"Tests/Unit/neg/SafePartialFunctions.hs"," 0.7671"," 0.7329","0"
"Tests/Unit/neg/Solver.hs"," 1.2094"," 1.2482","0"
"Tests/Unit/neg/StateConstraints.hs"," 1.2671"," 1.2937","0"
"Tests/Unit/neg/StateConstraints0.hs"," 16.0782"," 16.3760","0"
"Tests/Unit/neg/StateConstraints00.hs"," 0.7992"," 0.7565","0"
"Tests/Unit/neg/Strata.hs"," 0.7056"," 0.7213","0"
"Tests/Unit/neg/StreamInvariants.hs"," 0.7106"," 0.7043","0"
"Tests/Unit/neg/StrictPair0.hs"," 0.6993"," 0.7065","0"
"Tests/Unit/neg/StrictPair1.hs"," 0.9501"," 0.9510","0"
"Tests/Unit/neg/Strings.hs"," 0.6868"," 0.7092","0"
"Tests/Unit/neg/Sum.hs"," 0.7617"," 0.7676","0"
"Tests/Unit/neg/T602.hs"," 0.6791"," 0.6866","0"
"Tests/Unit/neg/TermReal.hs"," 0.7058"," 0.7130","0"
"Tests/Unit/neg/TerminationNum.hs"," 0.7075"," 0.6776","0"
"Tests/Unit/neg/TerminationNum0.hs"," 0.7346"," 0.7172","0"
"Tests/Unit/neg/TopLevel.hs"," 0.7302"," 0.7212","0"
"Tests/Unit/neg/Variance.hs"," 0.7758"," 0.7128","0"
"Tests/Unit/neg/Variance1.hs"," 0.7439"," 0.7097","0"
"Tests/Unit/neg/alias00.hs"," 0.7076"," 0.6759","0"
"Tests/Unit/neg/ass0.hs"," 0.6693"," 0.6778","0"
"Tests/Unit/neg/concat.hs"," 0.9653"," 0.9843","0"
"Tests/Unit/neg/concat1.hs"," 1.1431"," 1.1396","0"
"Tests/Unit/neg/concat2.hs"," 1.0606"," 1.0765","0"
"Tests/Unit/neg/contra0.hs"," 0.7926"," 0.7854","0"
"Tests/Unit/neg/coretologic.hs"," 0.7554"," 0.7469","0"
"Tests/Unit/neg/csv.hs"," 2.8290"," 2.7885","0"
"Tests/Unit/neg/datacon-eq.hs"," 0.6728"," 0.7061","0"
"Tests/Unit/neg/deppair0.hs"," 0.7881"," 0.7797","0"
"Tests/Unit/neg/deptupW.hs"," 0.8099"," 0.7992","0"
"Tests/Unit/neg/elim000.hs"," 0.7172"," 0.6731","0"
"Tests/Unit/neg/errmsg.hs"," 0.8111"," 0.7611","0"
"Tests/Unit/neg/errorloc.hs"," 0.8200"," 0.7539","0"
"Tests/Unit/neg/ex0-unsafe.hs"," 0.9005"," 0.7971","0"
"Tests/Unit/neg/ex1-unsafe.hs"," 0.8217"," 0.7907","0"
"Tests/Unit/neg/filterAbs.hs"," 1.0046"," 0.8667","0"
"Tests/Unit/neg/foldN.hs"," 0.7434"," 0.7001","0"
"Tests/Unit/neg/foldN1.hs"," 0.9769"," 0.7202","0"
"Tests/Unit/neg/grty0.hs"," 0.6871"," 0.7087","0"
"Tests/Unit/neg/grty1.hs"," 0.8554"," 0.8576","0"
"Tests/Unit/neg/grty2.hs"," 0.8840"," 0.8656","0"
"Tests/Unit/neg/grty3.hs"," 0.7035"," 0.7173","0"
"Tests/Unit/neg/inc2.hs"," 0.7466"," 0.6780","0"
"Tests/Unit/neg/list00.hs"," 0.7566"," 0.7510","0"
"Tests/Unit/neg/listne.hs"," 0.7354"," 0.7518","0"
"Tests/Unit/neg/lit.hs"," 0.7143"," 0.6997","0"
"Tests/Unit/neg/mapreduce-tiny.hs"," 0.7899"," 0.7830","0"
"Tests/Unit/neg/mapreduce.hs"," 1.9294"," 1.9613","0"
"Tests/Unit/neg/maps.hs"," 0.8663"," 0.8050","0"
"Tests/Unit/neg/meas0.hs"," 0.8479"," 0.7580","0"
"Tests/Unit/neg/meas2.hs"," 0.8490"," 0.7387","0"
"Tests/Unit/neg/meas3.hs"," 0.8661"," 0.7675","0"
"Tests/Unit/neg/meas5.hs"," 1.3677"," 1.3386","0"
"Tests/Unit/neg/meas7.hs"," 0.6972"," 0.7322","0"
"Tests/Unit/neg/meas9.hs"," 0.8463"," 0.7400","0"
"Tests/Unit/neg/monad3.hs"," 0.8773"," 0.8301","0"
"Tests/Unit/neg/monad4.hs"," 0.8482"," 0.8129","0"
"Tests/Unit/neg/monad5.hs"," 0.8094"," 0.7986","0"
"Tests/Unit/neg/monad6.hs"," 0.7788"," 0.7613","0"
"Tests/Unit/neg/monad7.hs"," 1.0344"," 0.9814","0"
"Tests/Unit/neg/mr00.hs"," 0.8983"," 0.8605","0"
"Tests/Unit/neg/multi-pred-app-00.hs"," 0.7912"," 0.6751","0"
"Tests/Unit/neg/nestedRecursion.hs"," 0.7612"," 0.7081","0"
"Tests/Unit/neg/pair.hs"," 1.8548"," 1.5278","0"
"Tests/Unit/neg/pair0.hs"," 1.5614"," 1.4552","0"
"Tests/Unit/neg/pargs.hs"," 0.6881"," 0.6891","0"
"Tests/Unit/neg/pargs1.hs"," 0.6893"," 0.6988","0"
"Tests/Unit/neg/partial.hs"," 0.7387"," 0.6828","0"
"Tests/Unit/neg/poly0.hs"," 0.8463"," 0.7987","0"
"Tests/Unit/neg/poly1.hs"," 0.7975"," 0.7629","0"
"Tests/Unit/neg/poly2-degenerate.hs"," 0.7735"," 0.7653","0"
"Tests/Unit/neg/poly2.hs"," 0.7499"," 0.7962","0"
"Tests/Unit/neg/polypred.hs"," 0.7344"," 0.7298","0"
"Tests/Unit/neg/poslist.hs"," 0.9945"," 1.0067","0"
"Tests/Unit/neg/pragma0-unsafe.hs"," 0.6792"," 0.6986","0"
"Tests/Unit/neg/pred.hs"," 0.6142"," 0.5944","0"
"Tests/Unit/neg/prune0.hs"," 0.8038"," 0.7643","0"
"Tests/Unit/neg/qsloop.hs"," 0.8831"," 0.8903","0"
"Tests/Unit/neg/range.hs"," 1.2283"," 1.1815","0"
"Tests/Unit/neg/record0.hs"," 0.7339"," 0.7081","0"
"Tests/Unit/neg/revshape.hs"," 0.7196"," 0.7057","0"
"Tests/Unit/neg/risers.hs"," 0.8194"," 0.7867","0"
"Tests/Unit/neg/stacks.hs"," 1.0375"," 1.0173","0"
"Tests/Unit/neg/state0.hs"," 0.7596"," 0.7258","0"
"Tests/Unit/neg/state00.hs"," 0.7449"," 0.7326","0"
"Tests/Unit/neg/string00.hs"," 0.7364"," 0.7372","0"
"Tests/Unit/neg/sumPoly.hs"," 0.7132"," 0.6992","0"
"Tests/Unit/neg/sumk.hs"," 0.7128"," 0.7262","0"
"Tests/Unit/neg/test00.hs"," 0.9917"," 0.7459","0"
"Tests/Unit/neg/test00a.hs"," 0.8298"," 0.7481","0"
"Tests/Unit/neg/test00b.hs"," 0.7418"," 0.7444","0"
"Tests/Unit/neg/test00c.hs"," 0.6952"," 0.6926","0"
"Tests/Unit/neg/test1.hs"," 0.7466"," 0.7464","0"
"Tests/Unit/neg/test2.hs"," 0.7476"," 0.7374","0"
"Tests/Unit/neg/testRec.hs"," 0.7466"," 0.7473","0"
"Tests/Unit/neg/trans.hs"," 1.5066"," 1.5919","0"
"Tests/Unit/neg/truespec.hs"," 0.7141"," 0.7262","0"
"Tests/Unit/neg/tyclass0-unsafe.hs"," 0.6881"," 0.6854","0"
"Tests/Unit/neg/vector0.hs"," 1.0318"," 1.0024","0"
"Tests/Unit/neg/vector00.hs"," 0.9021"," 0.8247","0"
"Tests/Unit/neg/vector0a.hs"," 0.9550"," 0.8404","0"
"Tests/Unit/neg/vector1a.hs"," 1.9218"," 1.0415","0"
"Tests/Unit/neg/vector2.hs"," 1.7215"," 1.4819","0"
"Tests/Unit/neg/wrap0.hs"," 0.9953"," 0.8307","0"
"Tests/Unit/neg/wrap1.hs"," 1.3518"," 0.9841","0"
"Tests/Unit/parser/pos/Parens.hs"," 0.8073"," 0.8460","0"
"Tests/Unit/parser/pos/TokensAsPrefixes.hs"," 0.6883"," 0.7558","0"
"Tests/Unit/pos/AVL.hs"," 2.2005"," 2.1135","0"
"Tests/Unit/pos/AVLRJ.hs"," 2.6742"," 2.8586","0"
"Tests/Unit/pos/Abs.hs"," 0.7181"," 0.6812","0"
"Tests/Unit/pos/Ackermann.hs"," 0.7849"," 0.7930","0"
"Tests/Unit/pos/AmortizedQueue.hs"," 0.9068"," 0.8550","0"
"Tests/Unit/pos/Assume.hs"," 0.7824"," 0.7437","0"
"Tests/Unit/pos/Assume0.hs"," 0.7300"," 0.6779","0"
"Tests/Unit/pos/AssumedRecursive.hs"," 0.6913"," 0.6793","0"
"Tests/Unit/pos/AutoSize.hs"," 0.7583"," 0.7104","0"
"Tests/Unit/pos/AutoTerm.hs"," 0.8322"," 0.7645","0"
"Tests/Unit/pos/AutoTerm1.hs"," 0.7302"," 0.7127","0"
"Tests/Unit/pos/Avg.hs"," 0.7753"," 0.7128","0"
"Tests/Unit/pos/BST.hs"," 8.7355"," 8.4547","0"
"Tests/Unit/pos/BST000.hs"," 1.8360"," 1.7448","0"
"Tests/Unit/pos/BinarySearch.hs"," 0.9454"," 0.8419","0"
"Tests/Unit/pos/Books.hs"," 0.7995"," 0.7485","0"
"Tests/Unit/pos/Class.hs"," 1.1571"," 0.9615","0"
"Tests/Unit/pos/Class2.hs"," 0.6933"," 0.7033","0"
"Tests/Unit/pos/ClassReg.hs"," 0.7063"," 0.7012","0"
"Tests/Unit/pos/ClojurVector.hs"," 0.9000"," 0.9158","0"
"Tests/Unit/pos/Coercion.hs"," 0.7177"," 0.7183","0"
"Tests/Unit/pos/CommentedOut.hs"," 1.1233"," 0.7105","0"
"Tests/Unit/pos/CompareConstraints.hs"," 1.2335"," 1.1311","0"
"Tests/Unit/pos/Constraints.hs"," 0.8104"," 0.7532","0"
"Tests/Unit/pos/ConstraintsAppend.hs"," 1.3965"," 1.3035","0"
"Tests/Unit/pos/CountMonad.hs"," 0.8422"," 0.8612","0"
"Tests/Unit/pos/DB00.hs"," 0.8001"," 0.7154","0"
"Tests/Unit/pos/DataBase.hs"," 0.7912"," 0.7366","0"
"Tests/Unit/pos/Diff.hs"," 0.7179"," 0.6876","0"
"Tests/Unit/pos/Eval.hs"," 0.8454"," 0.8518","0"
"Tests/Unit/pos/Even.hs"," 0.6989"," 0.7056","0"
"Tests/Unit/pos/Even0.hs"," 0.7382"," 0.6909","0"
"Tests/Unit/pos/FFI.hs"," 0.8925"," 0.7952","0"
"Tests/Unit/pos/Fixme.hs"," 0.4782"," 0.7429","0"
"Tests/Unit/pos/Foldl.hs"," 5.6430"," 5.5228","0"
"Tests/Unit/pos/Foo.hs"," 0.7369"," 0.7051","0"
"Tests/Unit/pos/Fractional.hs"," 0.7503"," 0.6829","0"
"Tests/Unit/pos/GADTs.hs"," 0.7504"," 0.7085","0"
"Tests/Unit/pos/GCD.hs"," 0.9686"," 0.9483","0"
